epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
131,1085.81,1.58477,1.77563,1.48781,0.30005,0.35758,0.31832,0.15831,1.41531,2.10584,1.29775,0.00571,0.00571,0.00571
132,1094.03,1.26624,1.96511,1.19097,0.29941,0.28516,0.29053,0.13813,1.46044,2.08303,1.31706,0.005677,0.005677,0.005677
133,1102.32,1.57455,1.81128,1.46823,0.32478,0.34095,0.31355,0.14213,1.42248,2.09545,1.30037,0.005644,0.005644,0.005644
134,1110.49,1.47207,1.7786,1.33505,0.21822,0.29167,0.30906,0.15818,1.3979,2.12389,1.2938,0.005611,0.005611,0.005611
135,1118.79,1.61801,1.92295,1.4711,0.25721,0.29167,0.28842,0.15458,1.35657,2.15285,1.26547,0.005578,0.005578,0.005578
136,1126.96,1.15751,1.6453,1.07909,0.18486,0.5,0.27823,0.1476,1.3453,3.04076,1.26615,0.005545,0.005545,0.005545
137,1135.13,1.3008,1.9062,1.28395,0.20435,0.41667,0.29132,0.1389,1.39489,2.51394,1.29443,0.005512,0.005512,0.005512
138,1143.35,1.27703,1.55828,1.27028,0.27446,0.39435,0.30874,0.14119,1.4673,2.20692,1.34602,0.005479,0.005479,0.005479
139,1151.56,1.45948,1.45801,1.30101,0.2412,0.625,0.30302,0.15374,1.42583,2.95338,1.34751,0.005446,0.005446,0.005446
140,1159.7,1.30382,1.56094,1.17233,0.22184,0.54167,0.29264,0.15347,1.39479,2.1506,1.32826,0.005413,0.005413,0.005413
141,1167.82,1.40908,1.56588,1.39921,0.23595,0.50186,0.32223,0.15375,1.42682,2.17165,1.32276,0.00538,0.00538,0.00538
142,1176.03,1.29593,1.57349,1.18589,0.22519,0.54167,0.34329,0.1754,1.37548,2.88837,1.2829,0.005347,0.005347,0.005347
143,1184.31,1.49132,1.53176,1.41513,0.21439,0.54167,0.34434,0.17321,1.34084,3.70488,1.23484,0.005314,0.005314,0.005314
144,1192.48,1.33021,1.59308,1.31355,0.28637,0.70833,0.32576,0.16584,1.40068,3.39383,1.24624,0.005281,0.005281,0.005281
145,1200.7,1.61693,1.76322,1.50031,0.31616,0.41667,0.31473,0.1417,1.53286,2.15491,1.36189,0.005248,0.005248,0.005248
146,1208.98,1.39329,1.7391,1.28791,0.25723,0.375,0.27029,0.1296,1.54886,2.18987,1.34854,0.005215,0.005215,0.005215
147,1217.42,1.48669,1.63162,1.41475,0.17919,0.33333,0.26923,0.13482,1.52109,2.66845,1.34751,0.005182,0.005182,0.005182
148,1225.58,1.33873,1.63432,1.2162,0.25011,0.41667,0.30786,0.14838,1.48805,2.10515,1.34074,0.005149,0.005149,0.005149
149,1233.79,1.35698,1.65112,1.32516,0.26609,0.70833,0.37794,0.15903,1.53417,1.96061,1.37432,0.005116,0.005116,0.005116
150,1241.72,1.47977,1.94989,1.31852,0.28237,0.375,0.33349,0.16884,1.40055,2.02216,1.27888,0.005083,0.005083,0.005083
151,1249.86,1.05631,1.56737,1.01401,0.28274,0.29167,0.32173,0.17024,1.40019,2.18043,1.25225,0.00505,0.00505,0.00505
152,1258.01,1.38762,1.66878,1.30077,0.34585,0.20833,0.2864,0.14657,1.40864,2.33292,1.28079,0.005017,0.005017,0.005017
153,1266.22,1.5405,1.92082,1.45985,0.4998,0.24981,0.30494,0.15638,1.44422,2.88677,1.28209,0.004984,0.004984,0.004984
154,1274.45,1.4498,1.82035,1.35559,0.38418,0.25,0.32149,0.15958,1.43416,2.84126,1.2583,0.004951,0.004951,0.004951
155,1282.58,1.22607,1.77621,1.09221,0.32747,0.34524,0.40004,0.18367,1.51774,1.85918,1.32347,0.004918,0.004918,0.004918
156,1291.1,1.46602,1.99835,1.34105,0.54166,0.29571,0.41093,0.17308,1.42785,1.96794,1.28681,0.004885,0.004885,0.004885
157,1299.31,1.33798,1.73698,1.18016,0.25198,0.41667,0.31,0.1588,1.25327,2.81692,1.21241,0.004852,0.004852,0.004852
158,1307.53,1.2648,1.5185,1.21373,0.2067,0.33333,0.33125,0.17501,1.44562,2.32096,1.28593,0.004819,0.004819,0.004819
159,1315.75,1.4085,1.63839,1.3567,0.22584,0.36485,0.3553,0.17958,1.53919,2.18233,1.34626,0.004786,0.004786,0.004786
160,1323.89,1.10117,1.49862,1.09096,0.26966,0.75,0.35741,0.17923,1.42254,3.01569,1.28632,0.004753,0.004753,0.004753
