epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
145,1231.31,1.61531,1.77391,1.53133,0.29974,0.3927,0.30742,0.14821,1.46658,2.17873,1.29351,0.005248,0.005248,0.005248
146,1239.78,1.4533,1.88496,1.32737,0.26291,0.41667,0.31367,0.14752,1.41832,2.23651,1.3061,0.005215,0.005215,0.005215
147,1248.28,1.48874,1.70689,1.39369,0.18136,0.58333,0.304,0.1501,1.4383,2.56686,1.3112,0.005182,0.005182,0.005182
148,1256.69,1.34846,1.89125,1.20062,0.20296,0.58333,0.31256,0.14392,1.4826,2.29743,1.31025,0.005149,0.005149,0.005149
149,1265.29,1.29379,1.73324,1.30133,0.38851,0.25,0.34553,0.17065,1.58164,2.17133,1.42379,0.005116,0.005116,0.005116
150,1273.93,1.52093,1.96094,1.32379,0.31926,0.25,0.36469,0.18002,1.59444,2.02515,1.42702,0.005083,0.005083,0.005083
151,1282.66,1.13621,1.52366,1.04526,0.19423,0.29167,0.32568,0.17225,1.38114,2.04517,1.26296,0.00505,0.00505,0.00505
152,1291.12,1.29693,1.63703,1.26728,0.20775,0.45833,0.33122,0.15385,1.43393,2.8806,1.28365,0.005017,0.005017,0.005017
153,1299.68,1.47107,1.85581,1.41629,0.20938,0.58333,0.36958,0.19284,1.36577,2.58956,1.23953,0.004984,0.004984,0.004984
154,1308.46,1.4656,1.71267,1.36686,0.20838,0.45833,0.39957,0.20448,1.4356,1.96722,1.29926,0.004951,0.004951,0.004951
155,1317.1,1.22719,1.66787,1.09929,0.4668,0.25,0.43196,0.21379,1.49325,2.06649,1.36128,0.004918,0.004918,0.004918
156,1325.76,1.38839,1.79968,1.28836,0.35475,0.41667,0.4248,0.21034,1.50773,1.85663,1.38402,0.004885,0.004885,0.004885
157,1334.2,1.36216,2.1691,1.21076,0.31315,0.41667,0.40098,0.20978,1.49518,2.25491,1.36436,0.004852,0.004852,0.004852
158,1342.62,1.30432,1.62815,1.24332,0.41004,0.37654,0.4088,0.19035,1.53072,1.99909,1.40154,0.004819,0.004819,0.004819
159,1351.12,1.28768,1.7457,1.29591,0.33192,0.45833,0.36138,0.16917,1.4183,3.21683,1.26357,0.004786,0.004786,0.004786
160,1359.55,1.0687,1.53102,1.06778,0.36403,0.5,0.38873,0.1736,1.39234,7.38,1.26361,0.004753,0.004753,0.004753
161,1367.93,1.20604,1.65217,1.09806,0.25749,0.58333,0.31477,0.14916,1.4202,3.11925,1.29947,0.00472,0.00472,0.00472
162,1376.41,1.44172,1.80702,1.42089,0.23102,0.5,0.29117,0.14796,1.50069,2.24338,1.32298,0.004687,0.004687,0.004687
163,1384.8,1.22626,1.9111,1.06676,0.41684,0.33333,0.33055,0.17555,1.47169,2.10186,1.31816,0.004654,0.004654,0.004654
164,1393.2,1.16863,1.66303,1.10445,0.50214,0.16667,0.35453,0.1632,1.53443,2.22396,1.38916,0.004621,0.004621,0.004621
165,1401.61,1.34729,1.87015,1.30971,0.43617,0.20833,0.35356,0.14907,1.58644,2.10487,1.43438,0.004588,0.004588,0.004588
166,1410.03,1.45579,1.70465,1.30356,0.31758,0.33333,0.35839,0.16049,1.57185,2.37787,1.40992,0.004555,0.004555,0.004555
167,1418.55,1.44194,2.12475,1.25261,0.19352,0.58333,0.31723,0.14793,1.44163,3.97224,1.30582,0.004522,0.004522,0.004522
168,1427.1,1.27396,1.62323,1.13656,0.20137,0.41667,0.30416,0.13498,1.41686,3.04385,1.29162,0.004489,0.004489,0.004489
169,1435.56,1.31098,1.96247,1.21197,0.27645,0.375,0.24269,0.11064,1.56896,2.2333,1.39234,0.004456,0.004456,0.004456
170,1443.97,1.18249,1.73588,1.1267,0.2806,0.41667,0.32729,0.14156,1.47486,2.56817,1.33188,0.004423,0.004423,0.004423
171,1452.39,1.30044,1.60484,1.26787,0.37936,0.45833,0.36442,0.16781,1.47496,3.08582,1.34683,0.00439,0.00439,0.00439
172,1460.84,1.30526,1.81528,1.307,0.37672,0.4033,0.3884,0.17324,1.56271,2.30679,1.41358,0.004357,0.004357,0.004357
173,1469.3,1.31221,1.85662,1.1552,0.35314,0.29167,0.35594,0.15693,1.54644,2.12434,1.37491,0.004324,0.004324,0.004324
174,1477.88,1.26149,1.6764,1.21949,0.42133,0.41667,0.34656,0.15225,1.44841,2.13797,1.29385,0.004291,0.004291,0.004291
175,1486.38,1.0862,1.41471,1.0827,0.31679,0.46381,0.3636,0.17555,1.48091,2.07406,1.3283,0.004258,0.004258,0.004258
176,1495.15,1.21414,1.77076,1.24249,0.38243,0.29167,0.33266,0.1539,1.61634,2.24292,1.45224,0.004225,0.004225,0.004225
177,1503.66,1.45615,1.78622,1.37695,0.30207,0.41667,0.31143,0.13503,1.6995,2.5235,1.49112,0.004192,0.004192,0.004192
178,1512.13,1.27966,1.97653,1.16474,0.31631,0.4051,0.32621,0.13801,1.63032,2.33111,1.43392,0.004159,0.004159,0.004159
179,1520.59,1.31469,1.71473,1.1743,0.42169,0.33333,0.37699,0.15622,1.59744,2.09161,1.38049,0.004126,0.004126,0.004126
180,1529.07,1.31142,1.79595,1.24399,0.5496,0.16667,0.37378,0.17273,1.48643,2.0467,1.34784,0.004093,0.004093,0.004093
181,1537.57,1.33641,1.88967,1.28343,0.3969,0.41667,0.37261,0.18426,1.42447,2.00797,1.31491,0.00406,0.00406,0.00406
182,1546.06,1.2916,1.74664,1.14887,0.32182,0.375,0.36724,0.17107,1.40406,2.48082,1.28356,0.004027,0.004027,0.004027
183,1554.49,1.20213,1.51147,1.12326,0.25328,0.46654,0.3473,0.16382,1.43165,2.46997,1.29666,0.003994,0.003994,0.003994
184,1562.99,1.22702,1.52218,1.21603,0.29497,0.5,0.34595,0.14969,1.459,2.37238,1.31156,0.003961,0.003961,0.003961
185,1571.4,1.11707,1.37055,1.1136,0.27304,0.5,0.31635,0.16346,1.47849,1.99327,1.31596,0.003928,0.003928,0.003928
186,1579.81,1.32942,1.63446,1.26306,0.35917,0.45833,0.37875,0.18474,1.54513,2.70625,1.35557,0.003895,0.003895,0.003895
