epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
118,1003.22,1.36256,1.66091,1.22038,0.19607,0.41667,0.26259,0.13204,1.32056,2.62824,1.26679,0.006139,0.006139,0.006139
119,1011.59,1.48136,1.6876,1.49919,0.69604,0.19237,0.29332,0.14633,1.3868,2.81134,1.27612,0.006106,0.006106,0.006106
120,1020.04,1.46003,1.97629,1.25718,0.34586,0.37454,0.35259,0.17685,1.35286,2.16808,1.26662,0.006073,0.006073,0.006073
121,1029.04,1.54831,1.72834,1.43076,0.31291,0.375,0.33643,0.16041,1.28168,2.05419,1.23002,0.00604,0.00604,0.00604
122,1037.37,1.23172,1.69355,1.03564,0.27705,0.33333,0.27084,0.1213,1.36449,2.02681,1.27085,0.006007,0.006007,0.006007
123,1045.81,1.66542,1.99627,1.55171,0.29049,0.45833,0.29831,0.12111,1.41573,2.65599,1.28314,0.005974,0.005974,0.005974
124,1054.22,1.4602,2.04333,1.33255,0.3449,0.43907,0.33453,0.12981,1.41246,3.80876,1.29095,0.005941,0.005941,0.005941
125,1062.66,1.45743,1.84527,1.46525,0.3099,0.29167,0.30997,0.12658,1.32871,5.82291,1.2509,0.005908,0.005908,0.005908
126,1071.15,1.65086,1.93008,1.47433,0.25974,0.375,0.23273,0.10807,1.34179,5.8259,1.26674,0.005875,0.005875,0.005875
127,1079.53,1.25121,1.67527,1.10675,0.25899,0.25,0.17282,0.09124,1.34045,3.68481,1.26715,0.005842,0.005842,0.005842
128,1087.81,1.11696,1.76118,1.04602,0.28666,0.23492,0.29528,0.14455,1.44068,2.01415,1.33326,0.005809,0.005809,0.005809
129,1096.13,1.21161,1.70398,1.08269,0.24022,0.16667,0.25416,0.13219,1.38996,2.23788,1.32512,0.005776,0.005776,0.005776
130,1104.58,1.39636,1.7769,1.33123,0.36797,0.29167,0.28404,0.15556,1.35166,2.87662,1.26991,0.005743,0.005743,0.005743
131,1113.09,1.59494,1.88738,1.49182,0.33483,0.33333,0.28982,0.16862,1.33094,4.66991,1.29855,0.00571,0.00571,0.00571
132,1121.49,1.27457,1.9264,1.1772,0.21536,0.41667,0.25484,0.14445,1.36038,2.51625,1.27267,0.005677,0.005677,0.005677
133,1129.91,1.64618,1.81116,1.50177,0.32065,0.375,0.29566,0.1601,1.38176,2.04462,1.26519,0.005644,0.005644,0.005644
134,1138.31,1.54721,1.82347,1.37187,0.35316,0.5,0.33155,0.16352,1.40493,1.98081,1.25682,0.005611,0.005611,0.005611
135,1146.72,1.62325,1.89768,1.48862,0.24388,0.375,0.28978,0.13468,1.37634,2.37207,1.27293,0.005578,0.005578,0.005578
136,1155.04,1.21564,1.79293,1.12804,0.21579,0.45833,0.28065,0.12935,1.38414,2.90696,1.27735,0.005545,0.005545,0.005545
137,1163.41,1.39105,1.65797,1.31241,0.23119,0.16667,0.26921,0.14253,1.4695,2.20823,1.30128,0.005512,0.005512,0.005512
138,1171.8,1.32079,1.71613,1.30149,0.36851,0.29167,0.35869,0.1606,1.54542,2.16428,1.35948,0.005479,0.005479,0.005479
139,1180.23,1.41263,1.57134,1.25454,0.2708,0.375,0.34231,0.14952,1.47912,2.56959,1.34437,0.005446,0.005446,0.005446
140,1188.51,1.27138,1.63241,1.15368,0.28524,0.41667,0.32362,0.15214,1.4569,2.00313,1.34775,0.005413,0.005413,0.005413
141,1196.91,1.36751,1.67473,1.34925,0.29893,0.375,0.3488,0.15391,1.46123,2.00359,1.33594,0.00538,0.00538,0.00538
142,1205.35,1.24486,1.63072,1.16519,0.24645,0.45833,0.3419,0.18908,1.38553,2.40046,1.28539,0.005347,0.005347,0.005347
143,1214.53,1.46621,1.61333,1.3997,0.30026,0.42935,0.35988,0.18681,1.39598,2.79338,1.275,0.005314,0.005314,0.005314
144,1223.1,1.34174,1.56116,1.3078,0.34915,0.51437,0.36202,0.1899,1.37339,2.08507,1.25654,0.005281,0.005281,0.005281
145,1231.9,1.6239,1.69824,1.51492,0.37224,0.5436,0.41261,0.19875,1.40636,2.00863,1.28882,0.005248,0.005248,0.005248
146,1241.67,1.41001,2.09374,1.30848,0.35403,0.45833,0.36105,0.15684,1.40493,2.14687,1.30179,0.005215,0.005215,0.005215
147,1250.44,1.39434,1.62351,1.34585,0.28104,0.45833,0.31608,0.16934,1.35546,2.11491,1.25804,0.005182,0.005182,0.005182
148,1259.38,1.28818,1.73047,1.1728,0.29442,0.33044,0.3111,0.1735,1.31089,2.32382,1.23409,0.005149,0.005149,0.005149
149,1267.87,1.29761,1.71487,1.28204,0.32105,0.375,0.32206,0.15894,1.3949,1.86788,1.25935,0.005116,0.005116,0.005116
150,1276.31,1.43322,1.9045,1.29118,0.30193,0.37855,0.34932,0.16771,1.38492,1.90092,1.22392,0.005083,0.005083,0.005083
151,1284.67,1.13331,1.47254,1.0427,0.33321,0.39597,0.39496,0.17086,1.40697,2.00558,1.23309,0.00505,0.00505,0.00505
152,1293.13,1.27735,1.65296,1.24078,0.23246,0.33333,0.28846,0.14888,1.50288,2.26873,1.31782,0.005017,0.005017,0.005017
153,1301.58,1.50088,1.87401,1.44792,0.33101,0.33333,0.31771,0.15182,1.54874,2.28159,1.35833,0.004984,0.004984,0.004984
154,1310.11,1.41588,1.71244,1.34442,0.30036,0.375,0.32332,0.15059,1.59233,1.92648,1.38115,0.004951,0.004951,0.004951
155,1318.56,1.23502,1.71346,1.10689,0.32172,0.31665,0.30354,0.14449,1.68371,2.03339,1.47348,0.004918,0.004918,0.004918
156,1326.95,1.46856,1.90345,1.30851,0.32113,0.25,0.34386,0.18028,1.60535,2.11354,1.42573,0.004885,0.004885,0.004885
157,1335.35,1.36721,1.79908,1.19267,0.33605,0.50627,0.37799,0.18229,1.43698,2.47382,1.30643,0.004852,0.004852,0.004852
158,1343.72,1.27752,1.57745,1.23747,0.29679,0.375,0.27872,0.14159,1.34698,2.56649,1.264,0.004819,0.004819,0.004819
159,1352.56,1.3243,1.67953,1.32886,0.29573,0.45833,0.31427,0.15681,1.3144,5.08038,1.2248,0.004786,0.004786,0.004786
160,1360.95,1.10963,1.43907,1.09172,0.2788,0.33333,0.30253,0.14403,1.36956,6.87602,1.23225,0.004753,0.004753,0.004753
161,1369.14,1.30396,1.83406,1.15718,0.34093,0.375,0.32645,0.16299,1.35521,3.27588,1.24221,0.00472,0.00472,0.00472
162,1377.53,1.46156,1.90291,1.42016,0.29887,0.45833,0.34689,0.1539,1.47093,2.09482,1.29778,0.004687,0.004687,0.004687
163,1385.91,1.25385,1.59448,1.07797,0.30589,0.375,0.34041,0.15879,1.43736,2.07122,1.29466,0.004654,0.004654,0.004654
164,1394.22,1.15231,1.64883,1.07434,0.38732,0.41667,0.36221,0.16649,1.46736,2.04368,1.32846,0.004621,0.004621,0.004621
165,1402.68,1.30393,1.67905,1.29273,0.35051,0.375,0.33367,0.15395,1.5465,2.20028,1.39946,0.004588,0.004588,0.004588
166,1411.23,1.45071,1.65356,1.318,0.38093,0.375,0.35108,0.15498,1.50958,2.17274,1.32542,0.004555,0.004555,0.004555
167,1420.02,1.4423,1.66963,1.26891,0.2717,0.375,0.30085,0.12558,1.44919,1.96348,1.29647,0.004522,0.004522,0.004522
168,1428.68,1.24416,1.51582,1.13492,0.35178,0.40728,0.27237,0.11863,1.4427,2.054,1.29005,0.004489,0.004489,0.004489
169,1437.06,1.27663,1.61848,1.1837,0.336,0.46399,0.37065,0.15727,1.41411,2.03256,1.28931,0.004456,0.004456,0.004456
170,1446.28,1.21482,1.67975,1.12254,0.54068,0.45833,0.40718,0.19618,1.44097,2.23691,1.2869,0.004423,0.004423,0.004423
171,1454.64,1.37725,1.44925,1.2835,0.53923,0.34175,0.38882,0.18737,1.44124,2.04482,1.30707,0.00439,0.00439,0.00439
172,1463.02,1.33877,1.72039,1.31401,0.31895,0.45833,0.32299,0.15037,1.44521,2.13979,1.28996,0.004357,0.004357,0.004357
173,1471.36,1.26735,1.6726,1.14313,0.31458,0.45833,0.3059,0.15355,1.47009,2.18865,1.28116,0.004324,0.004324,0.004324
174,1479.7,1.26061,1.6781,1.21904,0.25478,0.45833,0.27686,0.12739,1.495,2.09592,1.30668,0.004291,0.004291,0.004291
175,1488.02,1.13338,1.33457,1.09475,0.32789,0.38651,0.32667,0.14508,1.5208,2.07897,1.33895,0.004258,0.004258,0.004258
176,1496.38,1.20796,1.5392,1.23932,0.35813,0.33333,0.32891,0.15886,1.53176,2.12433,1.35237,0.004225,0.004225,0.004225
177,1504.77,1.41341,1.55528,1.35659,0.29266,0.41667,0.32474,0.15353,1.5206,2.278,1.34552,0.004192,0.004192,0.004192
178,1513.1,1.32428,1.65931,1.19481,0.36395,0.375,0.31769,0.14138,1.522,2.02267,1.34308,0.004159,0.004159,0.004159
179,1521.42,1.28338,1.68413,1.18905,0.34439,0.41667,0.36115,0.17306,1.46221,2.01906,1.31282,0.004126,0.004126,0.004126
180,1529.82,1.31144,1.65931,1.24993,0.39497,0.5,0.35875,0.16449,1.38654,2.02091,1.29921,0.004093,0.004093,0.004093
181,1538.18,1.4311,1.76714,1.31764,0.36697,0.41667,0.29486,0.13575,1.36577,2.70465,1.29326,0.00406,0.00406,0.00406
